propertyCode,propertyType,municipality,status,numPhotos,rooms,bathrooms,floor,size,priceByArea,parkingSpacePrice,exterior,hasVideo,hasPlan,has3DTour,has360,hasLift,isFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,latitude,longitude,price
26898170,flat,València,good,25,2,1,1,98.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.469294,-0.3784288,900.0
89647306,flat,València,good,15,3,2,5,115.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.4906912,-0.3784378,850.0
86504644,flat,València,good,21,2,1,3,77.0,10.0,0.0,False,False,False,False,False,True,True,False,False,39.4649819,-0.3842351,750.0
96514989,flat,València,good,5,1,1,3,65.0,15.0,0.0,True,False,False,False,False,True,True,True,True,39.4622288,-0.3911774,1000.0
98248974,flat,València,good,9,4,1,2,100.0,8.0,0.0,True,True,False,False,False,True,True,False,False,39.4806022,-0.3295681,847.0
86949266,flat,València,good,6,4,1,4,120.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.4712561,-0.3521059,850.0
98247461,flat,València,good,21,1,1,3,40.0,20.0,125.0,False,False,False,False,False,True,True,True,False,39.468297,-0.3717067,800.0
98228355,flat,València,good,9,3,1,2,90.0,8.0,0.0,True,True,False,False,False,True,True,False,False,39.4843726,-0.3308076,750.0
98227385,flat,Godella,good,24,3,1,2,98.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.5232062,-0.4141527,800.0
98218211,flat,València,good,25,4,1,2,100.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4719022,-0.3363161,950.0
98205426,chalet,Benisano,good,10,3,1,0,90.0,7.0,0.0,False,False,False,False,False,False,True,False,False,39.6139737,-0.5778723,650.0
98117046,penthouse,València,good,12,1,2,10,138.0,10.0,0.0,True,True,False,False,False,True,True,True,True,39.4546847,-0.3560322,1400.0
95437224,flat,València,good,27,3,1,4,79.0,11.0,0.0,True,False,False,True,False,True,True,False,False,39.4784259,-0.3799829,850.0
38067246,flat,València,good,31,3,2,1,172.0,10.0,100.0,True,False,False,False,False,False,True,True,False,39.4740452,-0.378388,1700.0
98139703,penthouse,València,good,22,2,1,7,100.0,14.0,0.0,True,False,False,False,False,True,True,False,False,39.464683,-0.3731758,1400.0
98091306,flat,Alaquás,good,18,2,1,0,51.0,12.0,0.0,True,False,False,False,False,True,True,False,False,39.4578838,-0.4662118,600.0
98087385,flat,València,good,10,3,1,1,100.0,8.0,0.0,True,False,False,False,False,False,True,False,False,39.4666122,-0.3359081,840.0
94758841,flat,València,good,31,3,1,1,120.0,12.0,0.0,True,False,False,False,False,False,True,False,False,39.4779282,-0.3772067,1400.0
98029617,flat,València,good,10,2,2,10,80.0,13.0,0.0,True,False,False,False,False,True,True,True,True,39.4501681,-0.3609614,1050.0
98024450,flat,Puerto de Sagunto,good,17,3,2,3,114.0,6.0,0.0,True,False,False,False,False,True,True,False,False,39.6627955,-0.2140438,700.0
97996833,chalet,Sagunto/Sagunt,good,62,6,6,0,728.0,14.0,0.0,False,False,False,False,False,False,True,False,False,39.6350174,-0.3108131,10000.0
95106487,flat,València,good,13,1,1,2,61.0,13.0,0.0,True,True,False,False,False,False,True,False,False,39.4781204,-0.3768772,800.0
95527129,flat,València,good,34,4,2,6,119.0,7.0,0.0,True,True,False,False,False,True,True,True,True,39.4617612,-0.3901699,800.0
97960545,chalet,San Antonio de Benagéber,good,10,5,5,0,600.0,11.0,0.0,False,False,False,False,False,False,True,True,True,39.5523846,-0.4921629,6500.0
97958152,studio,València,good,25,0,1,3,50.0,16.0,0.0,True,False,False,False,False,True,True,True,True,39.4939317,-0.3613108,800.0
97923709,flat,València,good,21,4,2,1,160.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.481909,-0.3595584,1250.0
31270661,flat,València,good,25,3,2,3,145.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4675372,-0.3685461,1400.0
93954343,flat,Ontinyent,good,14,2,1,2,38.0,8.0,0.0,True,True,False,False,False,False,True,False,False,38.8201118,-0.6074647,320.0
97866206,flat,València,good,25,4,1,2,101.0,13.0,0.0,True,False,False,False,False,True,True,False,False,39.4783883,-0.3524566,1300.0
82922438,flat,València,good,22,2,1,0,80.0,10.0,0.0,True,False,False,False,False,False,True,False,False,39.462663,-0.33145,800.0
97699947,chalet,Náquera,good,29,3,2,0,133.0,8.0,0.0,False,False,False,False,False,False,True,False,False,39.6646707,-0.4351382,1100.0
93857882,chalet,Llíria,good,22,3,1,0,110.0,18.0,0.0,False,False,False,False,False,False,True,False,False,39.7038736,-0.5997298,2000.0
83805145,penthouse,València,good,53,5,3,17,160.0,14.0,0.0,True,True,False,False,False,True,True,True,True,39.4627444,-0.3586003,2300.0
95753661,flat,València,good,45,4,3,1,200.0,18.0,0.0,True,False,False,False,False,True,True,True,True,39.4702396,-0.3679702,3500.0
97626167,flat,Benetusser,good,31,1,1,1,55.0,14.0,0.0,True,False,False,False,False,True,True,True,True,39.4165322,-0.3972123,750.0
94359504,flat,València,good,23,4,2,1,90.0,16.0,0.0,True,False,False,False,False,False,True,False,False,39.4746022,-0.3367161,1400.0
97541759,flat,València,good,58,4,2,1,123.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4770232,-0.3900364,970.0
97408847,flat,València,good,13,3,2,3,110.0,12.0,0.0,True,False,False,False,False,True,True,False,False,39.4671468,-0.3684973,1290.0
97365980,chalet,Xirivella,good,76,3,3,0,230.0,7.0,0.0,False,False,False,False,False,False,True,True,True,39.4682537,-0.4286202,1590.0
97182882,flat,València,good,34,5,3,5,200.0,14.0,0.0,True,False,False,False,False,True,True,False,False,39.4662103,-0.3632229,2800.0
96789739,flat,València,good,43,3,2,2,100.0,12.0,0.0,True,False,False,False,False,True,True,False,False,39.4618097,-0.3496474,1200.0
96642887,duplex,València,good,34,3,4,3,261.0,13.0,0.0,True,False,False,False,False,True,True,True,True,39.4760638,-0.3776361,3450.0
96487002,flat,Burjassot,good,34,3,1,2,73.0,10.0,0.0,True,False,False,False,False,False,True,False,False,39.5064136,-0.4183415,750.0
96090431,flat,València,good,51,4,2,7,166.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4863669,-0.372124,1490.0
87250277,flat,València,good,22,2,1,1,60.0,13.0,0.0,True,False,False,False,False,True,True,False,False,39.4644758,-0.3803759,750.0
35838952,flat,València,good,22,3,2,7,130.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4710928,-0.381384,1400.0
98324008,flat,València,good,0,3,1,1,74.0,9.0,0.0,True,False,False,False,False,False,True,False,False,39.4863095,-0.3862262,650.0
98311752,flat,Gandia,good,23,1,1,0,65.0,7.0,0.0,True,False,False,False,False,True,True,False,False,38.9997649,-0.1645271,450.0
98257159,flat,Gandia,good,33,3,2,1,119.0,5.0,0.0,False,False,False,False,False,True,True,False,False,38.9757164,-0.1764516,650.0
98246957,flat,València,good,23,4,1,5,125.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4718489,-0.3528704,1000.0
98035073,flat,Puerto de Sagunto,good,14,2,1,0,60.0,12.0,0.0,True,False,False,False,False,False,True,False,False,39.6615315,-0.2131789,700.0
98235439,flat,Carcaixent,good,9,3,2,0,112.0,4.0,0.0,True,False,False,False,False,False,True,False,False,39.1220041,-0.4488078,450.0
92038542,penthouse,València,good,22,2,1,7,98.0,14.0,0.0,True,False,False,False,False,True,True,False,False,39.466383,-0.3702758,1400.0
98201664,flat,Alfafar,good,11,3,2,2,100.0,7.0,0.0,True,False,False,False,False,True,True,True,True,39.4165739,-0.3855599,695.0
98149478,flat,València,good,8,1,1,5,50.0,17.0,0.0,True,False,False,False,False,True,True,False,False,39.468642,-0.37926,850.0
90488279,flat,València,good,18,3,1,2,85.0,11.0,0.0,True,False,False,False,False,False,True,False,False,39.4673797,-0.3470915,950.0
98044138,flat,València,good,18,1,1,6,60.0,13.0,0.0,False,False,False,False,False,True,True,False,False,39.4764366,-0.3649921,750.0
98038342,penthouse,València,good,5,3,2,6,85.0,13.0,0.0,True,False,False,False,False,True,True,False,False,39.4673947,-0.3651391,1100.0
98029876,flat,València,good,8,3,1,1,110.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4741409,-0.3549143,1100.0
98025827,flat,Torrent,good,13,3,1,3,84.0,8.0,0.0,True,False,False,False,False,False,True,False,False,39.4388912,-0.4695875,650.0
37633440,flat,València,good,8,4,2,6,100.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4788455,-0.3550175,1000.0
97683221,flat,Puerto de Sagunto,good,14,4,2,5,136.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.6645669,-0.2332966,1200.0
89856258,flat,València,good,15,3,1,5,100.0,11.0,0.0,True,True,False,False,False,True,True,False,False,39.4605694,-0.3395148,1100.0
97206694,flat,Puerto de Sagunto,good,15,4,2,1,120.0,9.0,0.0,False,False,False,False,False,True,True,False,False,39.6615434,-0.2286011,1100.0
89630218,flat,València,good,14,1,1,2,70.0,19.0,150.0,False,False,False,False,False,True,True,True,False,39.4716205,-0.3295604,1310.0
97005314,flat,València,good,17,3,2,1,110.0,10.0,0.0,True,False,False,False,False,True,True,True,True,39.4654288,-0.3915774,1150.0
90920838,flat,València,good,12,1,1,1,60.0,19.0,0.0,False,False,False,False,False,True,True,True,True,39.4726704,-0.3792866,1134.0
95922504,flat,Chiva,good,13,2,1,1,80.0,8.0,0.0,False,False,False,False,False,False,True,False,False,39.4520339,-0.607793,650.0
89258673,flat,València,good,13,1,1,2,70.0,20.0,150.0,False,False,False,False,False,True,True,True,False,39.4720205,-0.3269604,1420.0
96478188,flat,València,good,18,3,1,4,94.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4739578,-0.335464,900.0
98314328,flat,València,good,6,1,1,0,60.0,15.0,0.0,True,False,False,False,False,True,True,False,False,39.4676728,-0.3633595,900.0
98312483,duplex,Alboraya,good,20,0,2,1,130.0,19.0,0.0,True,False,False,False,False,True,True,True,True,39.4910181,-0.3241397,2500.0
98290292,chalet,San Antonio de Benagéber,good,11,4,3,0,187.0,9.0,0.0,False,False,False,False,False,False,True,True,True,39.5600212,-0.4976562,1600.0
98276870,chalet,Bétera,good,18,6,3,0,150.0,13.0,0.0,False,False,False,False,False,False,True,True,True,39.5665794,-0.4783416,2000.0
98276775,flat,Pinedo,good,18,4,1,3,193.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4229254,-0.341621,1600.0
98276776,flat,Canet d'En Berenguer,good,19,2,1,0,60.0,11.0,0.0,True,False,False,False,False,True,True,True,True,39.6792771,-0.2095913,650.0
98258668,flat,València,good,12,4,3,3,250.0,10.0,0.0,True,False,False,False,False,True,True,True,True,39.4779271,-0.3826826,2500.0
98231108,flat,Alzira,good,14,3,2,3,115.0,4.0,0.0,True,False,False,False,False,True,True,False,False,39.1466031,-0.4285356,475.0
98227277,flat,València,good,19,1,1,4,71.0,11.0,0.0,True,False,False,False,False,False,True,False,False,39.4737677,-0.3843725,750.0
98223600,flat,Sagunto/Sagunt,good,16,3,1,3,80.0,7.0,0.0,False,False,False,False,False,False,True,False,False,39.674029,-0.2737837,550.0
97024408,studio,València,good,0,0,1,1,35.0,31.0,182.0,False,False,False,False,False,True,True,True,False,39.4720629,-0.3763684,1100.0
98112034,flat,València,good,6,2,2,0,70.0,13.0,0.0,True,False,False,False,False,True,True,False,False,39.4653106,-0.3816807,890.0
98139152,flat,València,good,11,2,1,3,60.0,15.0,0.0,True,False,False,False,False,True,True,False,False,39.459949,-0.3551988,890.0
98123049,penthouse,Canet d'En Berenguer,good,11,3,2,2,106.0,7.0,0.0,False,False,False,False,False,True,True,True,True,39.6824573,-0.2231251,700.0
98091093,flat,València,good,18,1,1,1,45.0,20.0,0.0,True,False,False,False,False,True,True,False,False,39.4633026,-0.3795443,900.0
98053446,flat,València,good,0,3,2,1,80.0,25.0,15.0,False,False,False,False,False,True,True,True,False,39.4812167,-0.3765151,2000.0
98053435,flat,València,good,0,3,2,1,80.0,25.0,15.0,False,False,False,False,False,True,True,True,False,39.4834167,-0.3759151,2000.0
98035175,penthouse,València,good,14,3,2,6,85.0,13.0,0.0,True,False,False,False,False,True,True,False,False,39.4659752,-0.3658815,1100.0
98032655,flat,Benetusser,good,14,3,1,1,95.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.4239386,-0.3984715,650.0
98032526,flat,Benetusser,good,12,3,1,1,95.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.4239202,-0.3987939,650.0
90722550,studio,València,good,15,0,1,2,40.0,20.0,0.0,False,True,False,False,False,False,True,False,False,39.4768538,-0.3775219,800.0
88556901,flat,València,good,14,3,2,6,106.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4681518,-0.3428825,1200.0
83876484,flat,València,good,20,2,2,5,91.0,10.0,0.0,True,False,False,False,False,True,True,True,True,39.4697474,-0.3585121,950.0
82332645,flat,València,good,20,2,1,2,70.0,10.0,0.0,True,False,False,False,False,False,True,False,False,39.4779305,-0.3762592,700.0
97902430,flat,València,good,12,3,1,3,69.0,12.0,0.0,True,False,False,False,False,False,True,False,False,39.4700487,-0.3332821,840.0
97873920,flat,València,good,20,3,1,5,79.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4757103,-0.3292799,850.0
97887031,flat,Canet d'En Berenguer,good,16,1,1,0,65.0,13.0,0.0,True,False,False,False,False,True,True,False,False,39.6740796,-0.205665,850.0
84721008,flat,València,good,19,3,1,4,57.0,10.0,0.0,True,False,False,False,False,False,True,False,False,39.4665719,-0.4017803,550.0
97792290,penthouse,El Perellonet,good,11,3,1,5,75.0,14.0,0.0,True,False,False,False,False,True,True,False,False,39.3087189,-0.2980133,1050.0
97705676,penthouse,València,good,12,4,1,5,90.0,12.0,0.0,True,False,False,False,False,False,True,False,False,39.4679298,-0.3543355,1100.0
97502396,flat,València,good,18,3,1,5,100.0,12.0,0.0,True,False,False,False,False,True,True,False,False,39.4707771,-0.3514975,1200.0
97501112,flat,València,good,13,3,1,3,95.0,12.0,0.0,True,False,False,False,False,True,True,False,False,39.4721428,-0.3385963,1100.0
85508797,flat,València,good,10,3,1,5,85.0,13.0,0.0,True,False,False,False,False,True,True,False,False,39.4659383,-0.3406291,1100.0
84478944,flat,València,good,14,3,1,4,81.0,10.0,0.0,True,False,False,False,False,False,True,False,False,39.4643607,-0.3329795,800.0
97077017,flat,Xátiva,good,19,2,2,1,100.0,7.0,0.0,True,False,False,False,False,False,True,False,False,38.9890566,-0.5223474,700.0
96996063,chalet,Náquera,good,1,3,2,0,220.0,7.0,0.0,False,False,False,False,False,False,True,True,True,39.6562465,-0.4239777,1500.0
94128315,flat,València,good,14,2,2,4,110.0,23.0,0.0,True,False,False,False,False,True,True,True,True,39.4669784,-0.3749664,2500.0
94810272,flat,València,good,12,1,1,1,60.0,11.0,0.0,True,False,False,False,False,False,True,False,False,39.473267,-0.3852481,650.0
88168674,flat,València,good,19,2,1,2,75.0,13.0,0.0,True,False,False,False,False,True,True,False,False,39.4778398,-0.3751297,950.0
28584881,flat,València,renew,13,5,2,5,147.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.4716312,-0.3731376,1000.0
95093194,flat,València,good,8,2,1,1,70.0,17.0,0.0,True,False,False,False,False,True,True,False,False,39.4641299,-0.3794152,1190.0
98293842,flat,València,good,5,4,2,8,130.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4676661,-0.3941535,1050.0
89239548,studio,València,good,9,0,1,2,45.0,19.0,0.0,True,False,False,False,False,False,True,False,False,39.4791538,-0.3780219,850.0
98265416,flat,La Pobla de Vallbona,good,22,3,2,0,98.0,7.0,0.0,False,False,False,False,False,True,True,True,True,39.5939442,-0.5521337,650.0
98281031,flat,València,good,8,1,1,1,44.0,18.0,0.0,True,False,False,False,False,True,True,False,False,39.4641324,-0.369359,775.0
38971159,flat,València,good,16,1,1,9,55.0,13.0,0.0,True,False,False,False,False,True,True,True,True,39.4938794,-0.4022918,725.0
98205690,flat,Alzira,good,14,3,1,3,99.0,5.0,25.0,True,True,False,False,False,False,True,True,False,39.1509586,-0.4382907,475.0
98203550,flat,Aielo de Malferit,good,41,3,2,1,166.0,3.0,0.0,False,False,False,False,False,False,True,False,False,38.8827002,-0.5943641,450.0
98181990,flat,València,good,16,2,1,1,58.0,15.0,0.0,True,False,False,False,False,True,True,False,False,39.4740966,-0.3863802,890.0
98156697,flat,València,good,18,3,1,1,90.0,12.0,0.0,True,False,False,False,False,True,True,False,False,39.4723384,-0.3542246,1050.0
98148653,flat,València,good,14,3,2,4,90.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4721935,-0.3553091,950.0
98135595,flat,València,good,15,3,1,2,90.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4880041,-0.3785508,850.0
27765161,flat,València,good,17,3,2,3,96.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4885767,-0.3687807,800.0
96639272,flat,València,good,39,2,2,5,112.0,9.0,0.0,True,False,False,False,False,True,True,True,True,39.4609368,-0.3405308,1000.0
97993668,flat,Xeresa,good,10,2,1,0,60.0,8.0,0.0,True,True,False,False,False,True,True,True,True,39.0119156,-0.2128005,500.0
97990466,flat,Cullera,good,26,2,1,9,74.0,22.0,0.0,True,False,False,False,False,True,True,False,False,39.1833793,-0.2335112,1600.0
81825445,flat,València,good,28,4,2,3,111.0,12.0,0.0,True,False,False,False,False,True,True,False,False,39.4704223,-0.337476,1300.0
97969328,flat,Moncada,good,57,3,2,3,104.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.5499972,-0.3973548,700.0
97942039,flat,València,good,16,3,2,3,115.0,11.0,0.0,True,True,False,False,False,True,True,False,False,39.46889,-0.3674733,1290.0
97764373,flat,València,good,25,4,2,3,144.0,12.0,0.0,True,False,False,False,False,True,True,True,True,39.4624039,-0.3734401,1700.0
97647497,studio,Xirivella,good,40,0,2,0,140.0,11.0,0.0,True,False,False,False,False,True,True,True,True,39.4614246,-0.4135248,1500.0
97612358,flat,València,good,20,3,2,3,114.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.46699,-0.3683733,1290.0
97068350,flat,Chiva,good,16,2,1,3,80.0,8.0,0.0,True,False,False,False,False,False,True,False,False,39.4411592,-0.6017949,600.0
97467881,chalet,Bétera,good,18,3,3,0,224.0,11.0,0.0,False,False,False,False,False,False,True,True,True,39.5655305,-0.4764751,2400.0
97058052,flat,València,good,34,3,2,1,90.0,12.0,0.0,True,True,False,False,False,False,True,False,False,39.4672407,-0.3540462,1100.0
97049989,flat,València,good,50,3,2,1,90.0,12.0,0.0,True,False,False,False,False,False,True,False,False,39.4689407,-0.3527462,1100.0
94788759,flat,València,good,17,2,3,4,130.0,12.0,0.0,True,False,False,False,False,True,True,False,False,39.4654849,-0.3788433,1600.0
92786553,flat,València,good,19,2,2,1,99.0,18.0,0.0,True,False,False,False,False,False,True,False,False,39.4722405,-0.3807684,1800.0
89908511,flat,València,good,18,3,2,3,113.0,12.0,100.0,True,False,False,False,False,True,True,True,False,39.4713194,-0.3734769,1350.0
98266880,flat,Mislata,good,19,3,1,1,77.0,9.0,0.0,True,False,False,False,False,False,True,False,False,39.4785214,-0.4219442,700.0
98262238,flat,València,good,17,2,1,0,65.0,12.0,0.0,True,False,True,False,False,True,True,False,False,39.4585612,-0.4018079,750.0
98255923,flat,València,good,21,2,1,5,62.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4897114,-0.3949434,700.0
98251161,flat,València,good,13,2,1,6,75.0,11.0,0.0,False,False,False,False,False,True,True,False,False,39.4687847,-0.3557098,800.0
98250442,flat,Sueca,good,9,3,1,6,84.0,24.0,0.0,True,False,False,False,False,True,True,False,False,39.2744475,-0.2735351,2000.0
98224960,flat,València,good,33,3,2,4,105.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4754352,-0.3520546,1000.0
98212868,flat,València,good,19,3,2,1,111.0,9.0,0.0,True,False,False,False,False,True,True,True,True,39.460042,-0.3428427,1000.0
96182638,flat,València,good,27,4,2,5,105.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.458116,-0.3638885,850.0
98204416,flat,València,good,15,2,2,4,100.0,25.0,0.0,True,False,False,False,False,False,True,True,True,39.4743438,-0.3737328,2500.0
98199654,flat,Paterna,good,14,4,2,2,130.0,6.0,0.0,True,False,False,False,False,True,True,False,False,39.5088582,-0.4423961,800.0
89765962,flat,València,good,16,2,1,7,65.0,11.0,0.0,False,False,False,False,False,True,True,False,False,39.482771,-0.384057,700.0
97238432,flat,València,good,14,4,2,2,124.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.463075,-0.3782414,950.0
98098707,flat,València,good,28,2,1,2,91.0,15.0,0.0,True,False,False,False,False,True,True,False,False,39.4777651,-0.3769809,1400.0
98052541,flat,València,good,17,4,2,10,110.0,12.0,0.0,True,True,False,False,False,True,True,False,False,39.4725791,-0.3460422,1300.0
97935787,flat,València,good,10,3,1,1,92.0,13.0,0.0,True,False,False,False,False,True,True,False,False,39.4718926,-0.3462136,1150.0
97902336,flat,València,good,23,3,1,5,103.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.47035,-0.34359,830.0
90208964,chalet,Paterna,good,35,2,1,0,150.0,10.0,0.0,False,True,False,False,False,False,True,False,False,39.5175965,-0.4891882,1500.0
97666981,chalet,L'Eliana,good,8,5,4,0,650.0,8.0,0.0,False,False,False,False,False,False,True,False,False,39.5675686,-0.5278811,5000.0
97592216,flat,València,good,29,4,2,8,169.0,9.0,0.0,True,False,False,False,False,True,True,True,True,39.4571605,-0.3752975,1500.0
97463785,chalet,Picassent,good,22,4,2,0,358.0,6.0,0.0,False,False,False,False,False,False,True,False,False,39.3709399,-0.479174,2000.0
97418745,chalet,Benaguasil,good,28,6,2,0,531.0,2.0,0.0,False,True,False,False,False,False,True,True,True,39.5891456,-0.5902357,800.0
97415481,flat,Gandia,good,38,1,1,4,60.0,9.0,0.0,True,False,False,False,False,True,True,False,False,38.9976719,-0.1651816,550.0
96693220,flat,València,good,9,2,2,3,85.0,21.0,0.0,True,False,True,False,False,True,True,False,False,39.4756519,-0.3744605,1810.0
96693206,flat,València,good,9,2,2,2,85.0,20.0,0.0,True,False,True,False,False,True,True,False,False,39.4726519,-0.3738605,1725.0
95865978,flat,València,good,8,3,1,6,75.0,20.0,0.0,True,False,False,False,False,True,True,False,False,39.4825166,-0.3296291,1500.0
86891299,flat,Gandia,good,42,3,2,5,90.0,5.0,0.0,True,False,False,False,False,True,True,True,True,39.003954,-0.1666601,450.0
86892791,flat,Gandia,good,42,3,2,4,95.0,5.0,0.0,True,False,False,False,False,True,True,False,False,39.0055175,-0.1677304,450.0
93711074,studio,València,good,6,0,1,2,30.0,21.0,0.0,False,False,False,False,False,True,True,False,False,39.4662766,-0.3620504,625.0
94171663,flat,València,good,9,1,1,3,58.0,16.0,0.0,True,False,False,False,False,True,True,False,False,39.4675766,-0.3647504,900.0
89303905,flat,València,good,27,4,1,3,134.0,6.0,0.0,True,False,False,False,False,True,True,False,False,39.4666757,-0.3799639,850.0
98237367,flat,Benaguasil,good,7,3,2,2,134.0,4.0,0.0,True,False,False,False,False,True,True,True,True,39.5973541,-0.5887032,600.0
98222896,flat,València,good,14,2,1,2,65.0,12.0,0.0,True,False,False,False,False,False,True,False,False,39.4587593,-0.3911723,800.0
98026933,flat,Torrent,good,13,3,1,3,84.0,8.0,0.0,True,False,False,False,False,False,True,False,False,39.4378897,-0.4722348,650.0
98007541,flat,València,good,18,3,1,2,100.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4842023,-0.3788055,849.0
97964911,penthouse,València,good,11,2,1,8,77.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4632882,-0.3864518,750.0
97950104,flat,València,good,14,2,1,1,65.0,11.0,0.0,False,False,False,False,False,True,True,False,False,39.4844124,-0.3265849,699.0
97859191,flat,Gandia,good,12,2,1,1,77.0,7.0,0.0,True,False,False,False,False,True,True,True,True,38.9921292,-0.1663097,550.0
95533845,flat,València,good,18,2,1,4,85.0,18.0,0.0,True,False,False,False,False,False,True,False,False,39.471073,-0.3873435,1500.0
97883586,flat,València,good,31,4,1,5,130.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4731604,-0.3788179,1100.0
95289438,flat,València,good,10,2,1,6,70.0,11.0,0.0,True,True,False,False,False,True,True,False,False,39.4626593,-0.3430235,800.0
97781955,flat,València,good,15,2,2,5,123.0,20.0,0.0,True,False,False,False,False,True,True,True,True,39.4738435,-0.3777024,2500.0
97684346,flat,València,good,12,3,2,3,102.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4922449,-0.40431,800.0
95146703,flat,València,good,35,3,1,1,115.0,7.0,0.0,True,False,False,False,False,False,True,False,False,39.4825965,-0.3556716,790.0
97539233,flat,València,good,19,4,2,3,150.0,7.0,0.0,True,False,False,False,False,True,True,True,True,39.4630345,-0.3842224,1100.0
97492835,flat,València,good,17,2,2,4,100.0,18.0,0.0,True,True,False,False,False,True,True,False,False,39.4726519,-0.3754605,1800.0
96261467,flat,València,good,18,2,2,1,78.0,13.0,0.0,True,True,False,False,False,False,True,False,False,39.4762849,-0.3772036,1000.0
97304054,flat,València,good,15,3,2,6,170.0,18.0,0.0,True,False,False,False,False,True,True,True,True,39.4601849,-0.3534539,3000.0
25207390,duplex,Requena,good,22,3,2,5,130.0,4.0,0.0,True,False,False,False,False,True,True,True,True,39.4905159,-1.1020453,525.0
96993956,chalet,Xátiva,good,15,3,2,0,170.0,5.0,0.0,False,False,False,False,False,False,True,False,False,38.984892,-0.535154,800.0
96830109,penthouse,València,good,24,2,2,5,56.0,27.0,0.0,False,False,False,False,False,False,True,False,False,39.4676677,-0.3776358,1500.0
94881926,countryHouse,València,good,18,2,1,0,60.0,13.0,0.0,False,False,False,False,False,False,True,False,False,39.4923466,-0.3675191,800.0
95798043,flat,València,good,10,4,2,1,160.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4786635,-0.3592437,1200.0
96272066,flat,València,good,16,3,2,1,95.0,13.0,0.0,True,False,False,False,False,True,True,False,False,39.4640443,-0.3802819,1200.0
95715006,flat,Oliva,good,11,2,2,2,70.0,26.0,0.0,True,False,False,False,False,True,True,False,False,38.8976983,-0.060646,1800.0
94627930,flat,Sueca,good,33,3,1,0,65.0,14.0,0.0,True,False,False,False,False,False,True,False,False,39.2784974,-0.2758357,900.0
98280501,flat,València,good,16,1,1,1,54.0,12.0,0.0,True,True,False,False,False,True,True,False,False,39.4815957,-0.3648096,650.0
98212874,flat,València,good,17,4,3,3,260.0,10.0,120.0,True,False,False,False,False,True,True,True,False,39.4746271,-0.3810826,2500.0
94076462,penthouse,València,good,18,2,1,7,100.0,14.0,0.0,True,False,False,False,False,True,True,False,False,39.465283,-0.3730758,1400.0
98085226,flat,Playa de Farnals,good,1,3,2,3,100.0,30.0,0.0,True,False,False,False,False,True,True,True,True,39.5621778,-0.2842522,3000.0
90293877,flat,València,good,9,1,1,2,45.0,18.0,0.0,True,True,False,False,False,True,True,False,False,39.4750007,-0.3462052,800.0
97977688,flat,València,good,16,4,2,7,126.0,7.0,0.0,True,True,False,False,False,True,True,False,False,39.4409643,-0.3881252,900.0
97851021,flat,València,good,8,2,2,4,120.0,21.0,0.0,True,False,False,False,False,True,True,True,True,39.4713438,-0.3759328,2500.0
97815718,flat,València,good,17,2,2,4,65.0,14.0,0.0,True,False,False,False,False,True,True,False,False,39.4632262,-0.3745163,900.0
97674073,flat,València,good,13,2,1,8,70.0,14.0,0.0,True,False,False,False,False,True,True,False,False,39.4743419,-0.3955035,950.0
97672499,flat,València,good,16,1,1,2,60.0,18.0,0.0,True,True,False,False,False,True,True,False,False,39.4668229,-0.3686422,1075.0
