propertyCode,numPhotos,floor,price,propertyType,size,exterior,rooms,bathrooms,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,newDevelopmentFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,parkingSpacePrice,cluster_label
97977688,16,7,900.0,flat,126.0,True,4,2,True,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
93747012,39,1,950.0,flat,77.0,True,3,1,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97923504,22,6,925.0,flat,87.0,True,3,2,False,good,False,True,11.0,False,False,False,False,False,True,True,True,0.0,0
94060555,14,5,1200.0,flat,120.0,True,4,2,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97860256,17,1,650.0,flat,60.0,True,3,1,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97851021,8,4,2500.0,flat,120.0,True,2,2,False,good,False,True,21.0,False,False,False,False,False,True,True,True,0.0,0
97817803,13,5,2000.0,flat,110.0,True,2,2,False,good,False,False,18.0,False,False,False,False,False,True,False,False,0.0,0
97810043,18,2,850.0,flat,103.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97772898,22,2,800.0,flat,70.0,True,3,1,False,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0,0
92505008,13,3,1500.0,flat,120.0,True,4,2,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
90633847,8,3,800.0,flat,81.0,True,2,1,True,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97628510,8,3,650.0,flat,100.0,True,3,2,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
96542366,20,3,850.0,flat,102.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
31629160,18,17,1100.0,penthouse,124.0,True,3,2,False,good,False,True,9.0,False,False,False,False,False,True,True,True,0.0,0
95991856,20,4,500.0,flat,61.0,False,2,1,False,good,False,False,8.0,False,False,False,False,False,True,False,False,0.0,3
97913452,3,1,805.0,flat,75.0,True,3,1,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97918496,12,4,470.0,flat,145.0,True,4,2,False,good,False,True,3.0,False,False,False,False,False,True,False,False,0.0,1
97897916,8,4,2300.0,flat,80.0,True,3,2,False,good,False,True,29.0,False,False,False,False,False,True,False,False,0.0,0
97809089,15,2,920.0,duplex,83.0,True,1,1,False,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0,0
97736430,26,5,1050.0,flat,90.0,True,2,2,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,1
97732591,10,1,600.0,flat,75.0,False,3,1,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
94639785,13,0,800.0,flat,85.0,True,3,1,False,good,False,False,9.0,False,False,False,False,False,True,False,False,0.0,0
97725654,15,2,1200.0,flat,95.0,True,4,2,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
97726841,15,7,700.0,flat,104.0,True,3,1,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
97705676,12,5,1100.0,penthouse,90.0,True,4,1,False,good,False,False,12.0,False,False,False,False,False,True,False,False,0.0,0
97672499,16,2,1075.0,flat,60.0,True,1,1,True,good,False,True,18.0,False,False,False,False,False,True,False,False,0.0,0
33435874,13,1,1200.0,flat,140.0,True,5,2,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
97668428,17,1,1100.0,flat,98.0,True,3,1,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97667136,15,1,1100.0,flat,96.0,True,2,2,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
89997383,16,4,750.0,flat,70.0,True,2,1,True,good,False,True,11.0,False,False,False,False,False,True,True,True,0.0,0
94787611,7,0,650.0,studio,35.0,True,0,1,False,good,False,True,19.0,False,False,False,False,False,True,False,False,0.0,0
97616087,10,10,700.0,penthouse,120.0,True,3,1,False,good,False,True,6.0,False,False,False,False,False,True,False,False,0.0,1
88757082,15,1,1200.0,flat,110.0,True,4,2,True,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97405598,14,2,720.0,flat,113.0,True,3,2,False,good,False,True,6.0,False,False,False,False,False,True,True,True,0.0,3
97505035,12,9,1000.0,flat,85.0,True,2,1,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97502673,19,4,1100.0,flat,85.0,True,3,1,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
97502396,18,5,1200.0,flat,100.0,True,3,1,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97501112,13,3,1100.0,flat,95.0,True,3,1,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97444957,16,3,600.0,flat,80.0,True,2,1,False,good,False,False,8.0,False,False,False,False,False,True,False,False,0.0,0
85508797,10,5,1100.0,flat,85.0,True,3,1,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
97298839,16,3,1400.0,flat,118.0,True,4,2,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
84478944,14,4,800.0,flat,81.0,True,3,1,False,good,False,False,10.0,False,False,False,False,False,True,False,False,0.0,0
97077017,19,1,700.0,flat,100.0,True,2,2,False,good,False,False,7.0,False,False,False,False,False,True,False,False,0.0,1
96996063,1,0,1500.0,chalet,220.0,False,3,2,False,good,False,False,7.0,False,False,False,False,False,True,True,True,0.0,3
96524966,15,3,890.0,flat,55.0,True,1,1,False,good,False,True,16.0,False,False,False,False,False,True,False,False,0.0,0
94128315,14,4,2500.0,flat,110.0,True,2,2,False,good,False,True,23.0,False,False,False,False,False,True,True,True,0.0,0
95209024,18,0,700.0,chalet,181.0,False,3,3,False,good,False,False,4.0,False,False,False,False,False,True,True,True,0.0,2
94810272,12,1,650.0,flat,60.0,True,1,1,False,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0,0
28584881,13,5,1000.0,flat,147.0,True,5,2,False,renew,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
97995656,7,3,525.0,flat,52.0,True,1,1,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,0
97935787,5,1,1200.0,flat,92.0,True,3,1,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
97912011,16,2,900.0,studio,80.0,True,0,1,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,3
34394514,17,7,850.0,flat,105.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97899926,18,4,900.0,flat,156.0,True,3,2,False,good,False,True,6.0,False,False,False,False,False,True,True,False,50.0,0
89967860,19,5,750.0,flat,65.0,True,2,1,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
89696265,20,2,1000.0,flat,109.0,True,4,2,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
97851713,16,2,500.0,flat,96.0,True,3,1,True,good,False,True,5.0,False,False,False,False,False,True,False,False,0.0,1
97782181,13,2,2000.0,flat,60.0,True,2,1,False,good,False,True,33.0,False,False,False,False,False,True,True,True,0.0,3
97775873,12,2,800.0,flat,70.0,True,3,1,False,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0,0
91525557,31,2,1450.0,flat,130.0,True,5,2,False,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0,0
97525194,20,5,1150.0,flat,120.0,True,4,2,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97739717,1,2,1200.0,flat,137.0,True,3,1,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
84462788,18,4,1100.0,flat,133.0,True,4,2,False,good,False,True,8.0,False,False,False,False,False,True,True,True,0.0,0
97618905,9,4,700.0,flat,55.0,True,1,1,False,good,False,True,13.0,False,False,False,False,False,True,True,True,0.0,0
97673076,15,0,550.0,flat,55.0,True,2,1,True,good,False,False,10.0,False,False,True,False,False,True,False,False,0.0,0
97669412,10,4,800.0,flat,80.0,True,2,2,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,0
97667819,19,2,920.0,duplex,65.0,True,1,1,False,good,False,False,14.0,False,False,False,False,False,True,False,False,0.0,0
97660218,12,1,900.0,flat,69.0,True,3,1,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
97647497,40,0,1500.0,studio,140.0,True,0,2,False,good,False,True,11.0,False,False,False,False,False,True,True,True,0.0,0
97639817,19,0,600.0,countryHouse,75.0,False,1,1,False,good,False,False,8.0,False,False,False,False,False,True,False,False,0.0,0
95971683,15,4,550.0,penthouse,110.0,True,3,1,False,good,False,False,5.0,False,False,False,False,False,True,False,False,0.0,3
97612358,20,3,1290.0,flat,114.0,True,3,2,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97612510,17,4,900.0,penthouse,90.0,True,2,2,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,0
97297304,17,7,1100.0,flat,140.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97049989,50,1,1100.0,flat,90.0,True,3,2,False,good,False,False,12.0,False,False,False,False,False,True,False,False,0.0,0
94788759,17,4,1600.0,flat,130.0,True,2,3,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
92786553,19,1,1800.0,flat,99.0,True,2,2,False,good,False,False,18.0,False,False,False,False,False,True,False,False,0.0,0
89908511,18,3,1350.0,flat,113.0,True,3,2,False,good,False,True,12.0,False,False,False,False,False,True,True,False,100.0,0
97904198,20,1,650.0,penthouse,76.0,True,2,1,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,2
97727063,14,0,700.0,flat,90.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,True,True,0.0,0
97592216,29,8,1500.0,flat,169.0,True,4,2,False,good,False,True,9.0,False,False,False,False,False,True,True,True,0.0,0
97579845,29,2,3000.0,flat,132.0,True,4,2,False,good,False,True,23.0,False,False,False,False,False,True,False,False,0.0,0
97463785,22,0,2000.0,chalet,358.0,False,4,2,False,good,False,False,6.0,False,False,False,False,False,True,False,False,0.0,0
97415484,25,1,625.0,flat,126.0,True,3,2,False,good,False,True,5.0,False,False,False,False,False,True,True,True,0.0,1
96693220,9,3,1810.0,flat,85.0,True,2,2,False,good,False,True,21.0,True,False,False,False,False,True,False,False,0.0,0
96693206,9,2,1725.0,flat,85.0,True,2,2,False,good,False,True,20.0,True,False,False,False,False,True,False,False,0.0,0
86891299,42,5,450.0,flat,90.0,True,3,2,False,good,False,True,5.0,False,False,False,False,False,True,True,True,0.0,1
86892791,42,4,450.0,flat,95.0,True,3,2,False,good,False,True,5.0,False,False,False,False,False,True,False,False,0.0,1
97946979,12,4,885.0,flat,100.0,True,4,1,False,good,False,False,9.0,False,False,False,False,False,True,False,False,0.0,0
97863735,54,3,560.0,flat,72.0,True,3,1,False,good,False,False,8.0,False,False,False,False,False,True,False,False,0.0,3
97869298,9,1,400.0,flat,60.0,True,1,1,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,3
97730063,20,2,900.0,flat,120.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
92163986,22,0,750.0,studio,48.0,True,0,1,False,good,False,False,16.0,False,False,False,False,False,True,False,False,0.0,0
95914221,23,3,1200.0,flat,110.0,True,4,2,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97644038,21,1,800.0,flat,80.0,True,2,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
95146703,35,1,790.0,flat,115.0,True,3,1,False,good,False,False,7.0,False,False,False,False,False,True,False,False,0.0,0
97601712,14,0,500.0,flat,65.0,True,3,1,False,good,False,False,8.0,False,False,False,False,False,True,True,True,0.0,1
97539233,19,3,1100.0,flat,150.0,True,4,2,False,good,False,True,7.0,False,False,False,False,False,True,True,True,0.0,0
97492835,17,4,1800.0,flat,100.0,True,2,2,True,good,False,True,18.0,False,False,False,False,False,True,False,False,0.0,0
95052982,25,2,800.0,flat,111.0,True,3,2,True,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
97346294,39,4,580.0,flat,126.0,True,4,2,False,good,False,True,5.0,False,False,False,False,False,True,False,False,0.0,0
97304054,15,6,3000.0,flat,170.0,True,3,2,False,good,False,True,18.0,False,False,False,False,False,True,True,True,0.0,0
97005344,18,4,650.0,flat,90.0,True,2,1,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
25207390,22,5,525.0,duplex,130.0,True,3,2,False,good,False,True,4.0,False,False,False,False,False,True,True,True,0.0,2
96830109,24,5,1500.0,penthouse,56.0,False,2,2,False,good,False,False,27.0,False,False,False,False,False,True,False,False,0.0,0
94881926,18,0,800.0,countryHouse,60.0,False,2,1,False,good,False,False,13.0,False,False,False,False,False,True,False,False,0.0,0
95798043,10,1,1150.0,flat,160.0,True,4,2,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
96272066,16,1,1100.0,flat,95.0,True,3,2,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
39678081,25,7,1300.0,flat,80.0,True,2,1,False,good,False,True,16.0,False,False,False,False,False,True,True,True,0.0,0
95715006,11,2,1800.0,flat,70.0,True,2,2,False,good,False,True,26.0,False,False,False,False,False,True,False,False,0.0,1
97973127,22,3,700.0,flat,144.0,True,3,2,False,good,False,True,5.0,False,False,False,False,False,True,False,False,0.0,0
34754815,22,2,450.0,flat,98.0,True,3,2,False,good,False,True,5.0,False,False,False,False,False,True,True,True,0.0,2
27757196,39,0,4500.0,chalet,570.0,False,6,5,False,good,False,False,8.0,False,False,False,False,False,True,True,True,0.0,3
97824759,8,1,900.0,flat,80.0,True,3,1,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97818611,35,7,1800.0,flat,90.0,True,3,2,False,good,False,True,20.0,False,False,False,False,False,True,True,True,0.0,1
94846007,13,3,960.0,flat,90.0,True,3,1,False,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0,0
97733322,15,1,800.0,flat,130.0,True,4,2,False,good,False,True,6.0,False,False,False,False,False,True,False,False,0.0,0
97674073,13,8,950.0,flat,70.0,True,2,1,False,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0,0
97664932,10,1,500.0,flat,74.0,True,2,1,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
97557453,19,3,450.0,flat,107.0,True,4,2,False,good,False,False,4.0,False,False,False,False,False,True,False,False,0.0,2
97544861,17,0,3500.0,chalet,505.0,False,4,5,False,good,False,False,7.0,False,False,False,False,False,True,True,True,0.0,2
97535026,13,5,900.0,flat,35.0,True,1,1,False,good,False,False,26.0,False,False,False,False,False,True,False,False,0.0,0
91317158,3,0,5490.0,chalet,550.0,False,5,4,False,good,False,False,10.0,False,False,False,False,False,True,True,True,0.0,2
97397356,14,0,1900.0,chalet,185.0,False,3,1,False,good,False,False,10.0,False,False,False,False,False,True,False,False,0.0,0
97333342,13,3,1290.0,flat,120.0,True,3,2,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97326322,13,4,2000.0,flat,120.0,True,4,2,True,good,False,True,17.0,False,False,False,False,False,True,False,False,0.0,0
97075619,19,7,1400.0,flat,140.0,True,3,2,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
92281927,7,4,2900.0,flat,300.0,True,5,3,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
92696448,22,3,1600.0,flat,130.0,True,3,2,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
92667183,10,4,1500.0,flat,155.0,True,4,2,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,0
97977826,24,5,800.0,flat,73.0,True,2,1,True,good,False,True,11.0,False,False,False,False,False,True,True,False,50.0,0
97924150,12,0,700.0,flat,90.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,True,True,0.0,0
97919743,31,9,795.0,flat,90.0,True,3,1,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
97755905,7,3,800.0,flat,80.0,True,2,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97694588,5,0,700.0,flat,90.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,True,True,0.0,0
97550110,11,4,1400.0,flat,140.0,True,3,2,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97303402,17,12,1600.0,flat,41.0,True,1,1,False,good,False,True,39.0,False,False,False,False,False,True,False,False,0.0,1
97290589,12,3,1300.0,flat,118.0,True,4,2,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
95804925,9,1,1290.0,flat,115.0,True,3,2,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
96844880,17,2,800.0,flat,80.0,True,2,2,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97976789,7,2,1150.0,flat,89.0,True,1,1,False,good,False,False,13.0,False,False,False,False,False,True,False,False,0.0,0
81304520,19,1,1200.0,flat,160.0,True,5,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97974262,20,2,800.0,flat,65.0,True,2,2,False,good,False,True,12.0,False,False,False,False,False,True,True,True,0.0,3
97942899,18,6,950.0,flat,120.0,True,4,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97942666,9,4,1250.0,flat,158.0,True,4,2,False,good,False,False,8.0,False,False,False,False,False,True,False,False,0.0,0
97903452,17,1,800.0,flat,65.0,True,2,1,False,good,False,True,12.0,False,False,False,False,False,True,True,True,0.0,3
97898779,19,3,900.0,flat,120.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
94126524,14,4,700.0,flat,120.0,True,2,2,False,good,False,True,6.0,False,False,False,False,False,True,True,True,0.0,0
97893446,12,5,850.0,duplex,130.0,False,3,3,False,good,False,True,7.0,False,False,False,False,False,True,True,True,0.0,0
97875035,10,5,625.0,flat,77.0,True,2,1,False,good,False,False,8.0,False,False,False,False,False,True,False,False,0.0,0
97848500,15,0,800.0,flat,70.0,True,2,1,False,good,False,True,11.0,False,False,False,False,False,True,True,True,0.0,3
97832546,10,1,800.0,flat,85.0,True,3,2,False,good,False,False,9.0,False,False,False,False,False,True,False,False,0.0,0
97814989,20,3,1400.0,flat,85.0,True,3,2,False,good,False,True,16.0,False,False,False,False,False,True,False,False,0.0,0
88671528,15,2,850.0,flat,97.0,True,3,1,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
91116848,12,3,1600.0,flat,69.0,True,2,1,False,good,False,True,23.0,False,False,False,False,False,True,False,False,0.0,3
92757484,19,3,1100.0,flat,75.0,True,3,1,False,good,False,True,15.0,False,False,False,False,False,True,False,False,0.0,0
97172485,16,3,3200.0,duplex,301.0,True,3,4,True,good,False,True,11.0,False,False,False,False,False,True,True,True,0.0,0
93113254,16,7,1350.0,penthouse,92.0,True,3,1,False,good,False,True,15.0,False,False,False,False,False,True,False,False,0.0,0
96384276,12,5,1600.0,duplex,90.0,True,2,2,False,good,False,True,18.0,False,False,False,False,False,True,False,False,0.0,0
87463638,12,2,1800.0,flat,255.0,True,6,2,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
34394179,19,1,800.0,flat,93.0,True,3,2,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
97972418,18,2,450.0,flat,117.0,True,3,2,False,good,False,True,4.0,False,False,False,False,False,True,False,False,0.0,0
97960205,11,2,810.0,flat,107.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97959495,17,4,750.0,flat,100.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,True,True,0.0,0
94157025,18,1,825.0,flat,90.0,True,3,2,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,2
97931356,12,2,650.0,flat,68.0,True,2,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,3
97929342,12,3,1200.0,flat,95.0,True,3,2,False,good,False,True,13.0,False,False,False,False,False,True,True,True,0.0,0
97928879,19,1,800.0,flat,110.0,True,4,2,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
91018469,20,3,1200.0,flat,85.0,True,3,1,False,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0,0
97890126,10,7,825.0,flat,75.0,False,2,1,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97878428,10,2,600.0,flat,109.0,True,3,2,False,good,False,False,6.0,False,False,False,False,False,True,False,False,0.0,0
35420058,18,1,700.0,flat,50.0,True,1,1,False,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0,0
97860948,1,1,900.0,flat,91.0,True,3,2,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97853742,16,1,550.0,flat,74.0,True,1,1,False,good,False,False,7.0,False,False,False,False,False,True,False,False,0.0,0
97852332,18,17,2300.0,flat,220.0,True,4,2,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,0
97837288,10,4,550.0,flat,70.0,True,2,1,False,good,False,False,8.0,False,False,False,False,False,True,False,False,0.0,0
97841084,17,0,1000.0,flat,82.0,True,4,1,False,good,False,False,12.0,False,False,False,False,False,True,False,False,0.0,0
97824452,19,0,5000.0,chalet,904.0,False,5,6,False,good,False,False,6.0,False,False,False,False,False,True,False,False,0.0,0
97835193,11,4,550.0,flat,81.0,True,2,1,False,good,False,False,7.0,False,False,False,False,False,True,False,False,0.0,0
97773820,18,5,900.0,flat,91.0,True,2,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
37919898,19,7,650.0,flat,42.0,False,1,1,False,good,False,True,15.0,False,False,False,False,False,True,False,False,0.0,0
82194226,16,2,600.0,penthouse,164.0,True,3,2,False,good,False,True,4.0,False,False,False,False,False,True,True,True,0.0,0
97749932,13,2,750.0,flat,50.0,True,1,1,False,good,False,True,15.0,False,False,False,False,False,True,False,False,0.0,0
97749524,12,4,675.0,flat,80.0,True,2,1,False,good,False,True,8.0,False,False,False,False,False,True,True,True,0.0,0
97732802,15,3,1100.0,flat,79.0,True,3,1,False,good,False,False,14.0,False,False,False,False,False,True,False,False,0.0,0
97684346,8,1,900.0,flat,102.0,False,3,2,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
97560606,6,1,1100.0,flat,125.0,True,5,2,True,good,False,False,9.0,False,False,False,False,False,True,False,False,0.0,0
97337084,18,4,900.0,flat,123.0,True,4,2,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
96946627,16,1,1600.0,flat,100.0,True,3,2,False,good,False,True,16.0,True,False,False,False,False,True,False,False,0.0,0
95172859,10,2,750.0,flat,92.0,True,3,1,False,good,False,False,8.0,False,False,False,False,False,True,False,False,0.0,0
95015397,18,0,5000.0,countryHouse,1000.0,False,11,14,False,good,False,False,5.0,False,False,False,False,False,True,False,False,0.0,1
98010211,6,4,600.0,flat,50.0,True,1,1,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
94131261,6,1,575.0,flat,85.0,True,3,1,False,good,False,False,7.0,False,False,False,False,False,True,False,False,0.0,0
97996433,3,3,400.0,flat,52.0,True,1,1,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,2
97969328,57,3,700.0,flat,104.0,True,3,2,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
39676434,19,1,1000.0,flat,108.0,True,3,2,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
96846761,4,0,450.0,countryHouse,165.0,False,5,2,False,good,False,False,3.0,False,False,False,False,False,True,False,False,0.0,2
34371884,15,1,900.0,flat,100.0,True,3,1,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
94131391,16,2,650.0,flat,69.0,True,2,1,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
97578033,49,1,550.0,flat,70.0,True,2,2,False,good,False,True,8.0,False,False,False,False,False,True,True,True,0.0,3
90328195,19,2,850.0,flat,83.0,True,3,1,False,good,False,False,10.0,False,False,False,False,False,True,False,False,0.0,0
97479439,15,1,1300.0,flat,118.0,True,4,2,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97444984,9,4,580.0,flat,77.0,True,3,1,False,good,False,False,8.0,False,False,False,False,False,True,False,False,0.0,0
97348916,9,6,1050.0,flat,47.0,True,2,1,False,good,False,True,22.0,False,False,False,False,False,True,False,False,0.0,0
96735208,6,1,1200.0,studio,95.0,True,0,1,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
98019135,0,3,700.0,flat,102.0,False,1,1,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
97985059,14,1,650.0,flat,105.0,True,3,2,False,good,False,True,6.0,False,False,False,False,False,True,True,True,0.0,2
97980664,12,1,750.0,flat,75.0,True,2,2,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97959275,20,2,600.0,studio,50.0,True,0,1,False,good,False,True,12.0,False,False,False,False,False,True,True,True,0.0,0
96478166,0,2,900.0,flat,85.0,True,3,2,False,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0,0
97841167,10,3,600.0,flat,90.0,True,3,2,False,good,False,True,7.0,False,False,False,False,False,True,True,False,50.0,1
97793497,6,8,1250.0,flat,100.0,True,2,2,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
97680200,9,1,1250.0,flat,160.0,True,4,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
94586723,21,4,1300.0,flat,50.0,True,2,1,False,good,False,True,26.0,False,False,False,False,False,True,True,True,0.0,1
97529210,15,5,900.0,studio,30.0,True,0,1,False,good,False,False,30.0,False,False,False,False,False,True,False,False,0.0,0
33669978,12,1,790.0,flat,85.0,True,3,1,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
97983032,1,1,975.0,flat,127.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97935632,21,3,800.0,flat,114.0,True,3,2,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
97900913,8,0,850.0,chalet,140.0,False,5,2,False,good,False,False,6.0,False,False,False,False,False,True,False,False,0.0,2
95132437,12,13,1150.0,flat,160.0,True,4,2,False,good,False,True,7.0,False,False,False,False,False,True,True,False,75.0,0
97772546,8,1,900.0,flat,140.0,True,3,2,False,good,False,False,6.0,False,False,False,False,False,True,False,False,0.0,0
97606195,0,2,900.0,flat,38.0,True,1,1,True,good,False,True,24.0,False,False,False,False,False,True,False,False,0.0,0
92441459,18,3,950.0,flat,90.0,True,3,2,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
96378778,18,0,1500.0,flat,80.0,True,2,2,True,good,False,False,19.0,False,False,False,False,False,True,False,False,0.0,0
97124034,14,0,3100.0,chalet,225.0,False,3,2,False,good,False,False,14.0,False,False,False,False,False,True,False,False,0.0,3
96651124,18,4,1100.0,flat,85.0,True,3,1,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
85506065,14,4,1500.0,flat,75.0,True,2,1,False,good,False,True,20.0,False,False,False,False,False,True,True,False,120.0,0
97886833,8,1,600.0,flat,50.0,True,1,1,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97881491,9,1,790.0,flat,80.0,True,3,2,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,3
97865072,15,2,750.0,flat,52.0,True,1,1,False,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0,0
97865042,18,2,700.0,flat,48.0,True,1,1,False,good,False,True,15.0,False,False,False,False,False,True,False,False,0.0,0
97812738,15,2,600.0,flat,85.0,False,3,1,False,good,False,False,7.0,False,False,False,False,False,True,False,False,0.0,0
