propertyCode,price,numPhotos,floor,rooms,bathrooms,size,parkingSpacePrice,exterior,hasParkingSpace,isParkingSpaceIncludedInPrice,hasLift,hasPlan,has360,has3DTour,hasVideo,propertyType,direction
94838728,865.0,43,0,4,4,168.0,0.0,False,False,False,False,True,True,False,True,chalet,south
97606192,680.0,23,5,3,1,53.0,0.0,True,False,False,False,True,True,False,True,flat,central
97552416,600.0,12,2,1,1,60.0,0.0,True,False,False,True,True,False,False,False,flat,central
82245791,1400.0,51,5,4,2,120.0,0.0,True,False,False,True,False,False,False,False,flat,central
97307622,590.0,27,2,3,1,70.0,0.0,True,False,False,False,True,True,False,True,flat,central
97135418,1500.0,8,0,5,3,226.0,0.0,False,True,True,False,False,False,False,False,chalet,north
97072569,745.0,27,1,3,1,101.0,0.0,True,False,False,True,True,True,False,True,flat,central
96937187,675.0,39,2,3,1,58.0,0.0,True,False,False,False,True,True,False,True,flat,central
96852565,690.0,26,4,3,1,82.0,0.0,True,False,False,True,False,False,False,True,flat,central
96793064,745.0,23,3,3,1,69.0,0.0,True,False,False,False,True,True,False,True,flat,central
96173853,510.0,37,4,3,1,84.0,0.0,True,False,False,False,True,True,False,True,flat,central
94847613,1160.0,28,7,3,1,116.0,0.0,True,True,True,True,False,False,False,False,flat,central
33826835,1500.0,80,2,4,2,140.0,0.0,True,False,False,True,False,False,False,False,flat,central
90844929,750.0,47,1,1,1,65.0,0.0,True,False,False,True,False,False,False,False,flat,central
94969140,850.0,23,5,2,1,74.0,0.0,True,False,False,True,False,False,False,False,flat,central
97985145,850.0,22,1,2,2,90.0,0.0,True,True,True,True,False,False,False,False,flat,central
97981867,1400.0,30,6,4,3,123.0,0.0,True,False,False,True,False,False,False,False,flat,central
97955724,1975.0,22,6,4,2,160.0,0.0,True,False,False,True,False,False,False,False,flat,central
97915945,1200.0,29,4,2,2,118.0,0.0,True,True,True,True,False,False,False,True,flat,central
97913959,1200.0,28,3,4,2,140.0,0.0,True,False,False,True,False,False,False,False,flat,central
85154873,1200.0,30,10,3,2,130.0,0.0,True,True,True,True,False,False,False,False,flat,central
83963654,1200.0,22,1,3,2,95.0,0.0,True,False,False,True,False,False,False,False,flat,central
97693760,800.0,24,6,3,2,90.0,0.0,True,True,True,True,True,False,False,True,flat,north
97604153,750.0,27,1,0,1,18.0,0.0,True,False,False,False,True,False,False,True,studio,central
97516135,1200.0,22,2,2,1,71.0,0.0,True,False,False,True,False,False,False,False,flat,central
97368762,1800.0,22,0,3,1,230.0,0.0,False,False,False,False,True,False,False,False,chalet,central
97330258,850.0,23,5,1,1,52.0,0.0,True,True,True,True,False,False,False,False,penthouse,central
96677537,1725.0,31,3,2,2,85.0,0.0,True,False,False,True,True,False,False,True,flat,central
96414556,1400.0,18,3,0,1,60.0,0.0,True,False,False,True,True,False,False,True,studio,central
591620,825.0,36,2,3,3,115.0,0.0,True,False,False,True,False,False,False,False,flat,central
34909131,825.0,34,1,3,2,90.0,0.0,True,False,False,True,False,False,False,False,flat,central
86134673,800.0,21,2,4,1,95.0,0.0,True,False,False,True,False,False,False,False,flat,central
98006137,1500.0,50,1,2,2,81.0,0.0,True,True,True,False,False,False,False,False,flat,central
95351943,1800.0,51,2,4,2,190.0,0.0,True,True,True,False,False,False,False,False,flat,west
97999230,850.0,28,1,3,2,98.0,0.0,True,False,False,True,False,False,False,False,flat,central
97993610,850.0,31,0,5,2,140.0,0.0,False,False,False,False,False,False,False,False,chalet,west
95936597,1600.0,41,4,4,3,186.0,0.0,True,False,False,True,True,False,False,True,flat,central
94305428,800.0,16,2,2,1,60.0,0.0,True,False,False,True,True,False,False,False,flat,central
90861624,1400.0,35,3,3,2,130.0,0.0,True,False,False,True,True,False,False,True,flat,central
97796009,1800.0,29,2,2,2,124.0,0.0,True,False,False,True,True,False,False,False,flat,central
97708344,1200.0,40,0,0,1,46.0,0.0,False,False,False,False,False,False,False,True,studio,south
39351475,3500.0,49,0,4,5,505.0,0.0,False,True,True,False,True,False,False,True,chalet,west
97197328,2000.0,21,0,2,2,60.0,0.0,True,True,True,True,False,False,False,False,flat,north
96628734,800.0,29,4,1,1,55.0,0.0,True,False,False,False,False,False,False,False,flat,central
97951552,1300.0,41,7,2,2,105.0,0.0,True,True,True,True,False,False,False,True,penthouse,central
97899895,1450.0,18,2,2,2,103.0,0.0,True,False,False,True,True,False,False,True,flat,central
97880629,785.0,14,1,0,1,70.0,0.0,True,True,True,False,True,False,False,True,studio,central
97865821,525.0,23,4,2,1,60.0,0.0,True,False,False,False,False,False,False,False,flat,central
97067452,990.0,19,3,2,2,120.0,0.0,True,False,False,True,False,False,False,False,flat,central
98005641,750.0,54,2,3,2,158.0,0.0,True,True,True,False,False,False,False,False,flat,central
98000503,2000.0,22,7,6,3,185.0,0.0,True,False,False,True,False,False,False,False,flat,central
97989358,750.0,14,3,1,1,45.0,0.0,False,False,False,True,False,False,False,False,flat,central
89860034,1450.0,48,7,3,2,150.0,0.0,True,True,True,True,False,False,False,True,flat,central
85339552,1350.0,25,3,2,2,95.0,0.0,True,False,False,True,False,False,False,True,flat,central
89766894,1000.0,25,2,1,1,65.0,0.0,True,False,False,True,False,False,False,False,flat,south
94745450,630.0,19,5,3,2,100.0,0.0,True,False,False,True,True,False,False,False,flat,central
97901684,1500.0,19,1,4,1,120.0,0.0,True,False,False,True,False,False,False,False,flat,central
97876393,700.0,22,4,1,1,44.0,0.0,True,False,False,False,False,False,False,False,penthouse,central
97872789,490.0,22,1,2,1,66.0,0.0,True,False,False,False,True,False,False,False,flat,west
97853378,2500.0,49,14,3,2,110.0,0.0,True,True,True,True,False,False,False,False,flat,south
97852645,1500.0,47,7,2,2,75.0,0.0,True,True,True,True,False,False,False,False,flat,south
94379559,1200.0,24,6,2,1,60.0,0.0,True,False,False,True,True,False,False,True,penthouse,central
97847147,1500.0,38,9,2,2,75.0,0.0,True,True,True,True,False,False,False,False,flat,south
97841795,1800.0,38,7,3,2,90.0,0.0,True,True,True,True,False,False,False,False,flat,south
97840926,1800.0,48,5,3,1,85.0,0.0,True,True,True,True,False,False,False,False,flat,south
97731300,1200.0,22,2,1,1,58.0,0.0,True,False,False,True,False,False,False,False,flat,central
37796055,750.0,28,2,2,1,89.0,0.0,True,True,True,True,False,False,False,True,flat,central
97688104,900.0,29,2,3,2,106.0,0.0,True,True,True,True,False,False,False,False,flat,central
97613523,700.0,22,3,2,2,95.0,0.0,True,False,False,True,True,False,False,False,flat,central
97556783,800.0,26,4,4,2,111.0,0.0,True,False,False,True,False,False,False,False,flat,central
97302704,3000.0,32,4,2,2,130.0,0.0,True,True,True,True,False,False,False,True,flat,central
96925372,890.0,27,4,0,1,41.0,0.0,True,False,False,True,False,False,False,False,studio,central
96846733,1600.0,27,6,2,1,70.0,0.0,True,False,False,True,False,False,False,True,penthouse,central
96523050,2750.0,39,3,4,3,179.0,0.0,True,False,False,True,True,False,False,True,duplex,central
96111383,1500.0,27,1,2,2,87.0,0.0,True,False,False,True,False,False,False,True,flat,central
95913100,1290.0,24,3,3,2,115.0,0.0,True,False,False,True,False,False,False,False,flat,central
89700642,1200.0,27,14,3,2,100.0,0.0,True,False,False,True,False,False,False,False,flat,central
97969144,670.0,21,5,1,1,60.0,0.0,True,False,False,True,False,False,False,False,flat,central
89959017,2100.0,22,3,4,3,225.0,0.0,True,True,True,True,False,False,False,False,flat,central
97961758,900.0,21,7,4,2,121.0,0.0,True,False,False,True,False,False,False,True,flat,central
97953587,920.0,22,2,1,1,70.0,0.0,True,False,False,False,False,False,False,False,duplex,central
89965773,920.0,24,2,3,2,93.0,0.0,True,False,False,True,False,False,False,False,flat,central
97948611,1200.0,38,0,4,2,150.0,0.0,False,False,False,False,False,False,False,True,chalet,central
97897549,900.0,36,0,2,2,97.0,0.0,True,True,True,True,False,False,False,True,flat,central
97927794,1200.0,30,4,4,2,120.0,0.0,True,False,False,True,False,False,False,True,flat,central
97926718,1695.0,35,2,4,3,147.0,0.0,True,True,True,False,False,False,False,False,duplex,west
97917023,950.0,22,8,3,2,109.0,80.0,True,True,False,True,False,False,False,False,flat,central
97915190,2000.0,35,7,6,3,160.0,0.0,True,False,False,True,False,False,False,False,flat,central
97907289,2000.0,23,7,6,3,185.0,0.0,True,False,False,True,False,False,False,False,flat,central
97895589,950.0,27,0,3,2,173.0,0.0,False,False,False,False,False,False,False,False,countryHouse,central
94767967,850.0,31,3,3,2,100.0,0.0,True,False,False,True,False,False,False,True,flat,central
97859146,575.0,21,4,2,1,63.0,0.0,True,False,False,False,False,False,False,False,flat,central
97854223,1100.0,36,3,4,2,135.0,0.0,True,False,False,True,False,False,False,True,flat,central
97846033,575.0,23,1,3,1,90.0,0.0,True,False,False,False,False,False,False,True,flat,central
97823864,2000.0,31,4,4,2,140.0,0.0,True,True,True,True,False,False,False,False,flat,central
97813165,1000.0,30,7,2,1,74.0,0.0,True,True,True,True,False,False,False,True,flat,central
97794821,1200.0,25,1,4,2,87.0,0.0,True,False,False,True,False,False,False,False,flat,central
90411387,1300.0,36,5,4,2,113.0,0.0,True,False,False,True,False,False,False,False,flat,central
97759574,1300.0,24,3,4,2,125.0,0.0,True,False,False,True,False,False,False,False,flat,central
97745092,1335.0,24,0,3,2,110.0,0.0,True,False,False,False,False,False,False,True,flat,central
97740865,1600.0,20,8,3,2,130.0,0.0,True,False,False,True,False,False,False,False,flat,central
97038082,1650.0,60,6,3,2,138.0,0.0,True,True,True,True,True,False,False,True,flat,central
97617080,1400.0,41,7,2,2,150.0,0.0,True,True,True,True,False,False,False,False,penthouse,north
98005874,1500.0,33,2,3,2,81.0,0.0,True,False,False,False,False,False,False,False,flat,central
98005598,575.0,18,1,3,1,90.0,0.0,True,False,False,False,False,False,False,False,flat,central
98000329,900.0,12,5,3,2,90.0,0.0,True,False,False,True,False,False,False,False,flat,central
97985706,1150.0,23,4,4,2,132.0,0.0,True,False,False,True,False,False,False,False,flat,central
97874803,1000.0,20,2,4,1,121.0,0.0,True,False,False,True,True,False,False,True,flat,central
97849689,850.0,19,7,0,1,42.0,0.0,True,True,True,True,False,False,False,False,studio,central
97600460,1100.0,24,5,3,2,100.0,0.0,True,False,False,True,False,False,False,False,flat,central
97410283,875.0,67,3,3,2,129.0,0.0,True,False,False,True,True,False,False,True,flat,central
97997938,850.0,15,2,4,2,130.0,0.0,True,False,False,True,False,False,False,True,flat,central
90694469,1200.0,30,3,4,2,123.0,0.0,True,False,False,True,False,False,False,False,flat,central
97946866,550.0,39,4,2,1,70.0,0.0,True,False,False,False,True,False,False,False,flat,central
89995462,1600.0,53,0,3,2,231.0,0.0,False,True,True,False,True,False,False,True,chalet,west
94008401,835.0,23,5,1,1,71.0,0.0,True,True,True,True,False,False,False,False,flat,central
97913081,1020.0,26,1,3,2,124.0,0.0,True,True,True,True,False,False,False,False,flat,central
94397200,1600.0,36,6,4,2,110.0,0.0,True,False,False,True,False,False,False,True,flat,central
88839931,650.0,23,4,3,1,90.0,0.0,True,False,False,False,False,False,False,False,flat,central
97737077,875.0,29,5,2,1,122.0,0.0,True,True,True,True,False,False,False,False,penthouse,central
97724461,3000.0,40,1,4,3,200.0,0.0,True,True,True,True,False,False,False,False,flat,central
97304686,850.0,24,7,1,1,60.0,0.0,True,True,True,True,False,False,False,True,penthouse,central
97958595,590.0,9,1,1,1,68.0,0.0,True,True,True,True,False,False,False,False,flat,central
90146592,850.0,12,7,3,1,81.0,0.0,True,False,False,True,False,False,False,False,flat,central
97997531,850.0,30,2,3,2,103.0,0.0,True,False,False,True,False,False,False,False,flat,central
97965571,1450.0,28,6,5,3,200.0,0.0,True,False,False,True,False,False,False,True,flat,central
97913009,700.0,11,1,1,1,66.0,0.0,True,False,False,False,True,False,False,True,flat,central
97904656,2000.0,16,1,5,2,188.0,0.0,True,False,False,False,True,False,False,True,flat,central
97904114,950.0,31,8,3,2,109.0,70.0,True,True,False,True,False,False,False,True,flat,central
97900943,950.0,40,8,3,2,109.0,0.0,True,False,False,True,False,False,False,True,duplex,central
97853792,1200.0,26,2,2,1,100.0,0.0,True,False,False,False,False,False,False,True,flat,central
97840082,1200.0,18,1,4,2,89.0,0.0,True,False,False,True,True,False,False,True,flat,central
97781199,1100.0,28,1,3,2,90.0,0.0,True,False,False,False,False,False,False,True,flat,central
97764472,850.0,27,4,3,2,88.0,0.0,True,False,False,True,False,False,False,True,flat,south
91073190,1200.0,30,6,3,2,136.0,0.0,True,False,False,True,True,False,False,True,flat,central
98013690,1000.0,22,7,3,2,107.0,0.0,True,False,False,True,False,False,False,False,penthouse,central
84997207,775.0,19,2,2,1,85.0,0.0,True,False,False,True,False,False,False,False,flat,central
97995008,1100.0,13,4,4,2,120.0,0.0,True,False,False,True,False,False,False,False,flat,central
97984005,550.0,11,4,2,2,90.0,0.0,True,True,True,True,False,False,False,False,duplex,south
93220098,800.0,17,9,2,2,80.0,0.0,True,False,False,True,False,False,False,False,flat,central
97981873,850.0,13,2,2,2,90.0,0.0,True,True,True,True,False,False,False,False,flat,central
97964911,760.0,11,8,2,1,77.0,0.0,True,False,False,True,False,False,False,False,penthouse,central
97964271,1950.0,32,6,4,2,160.0,0.0,False,False,False,True,False,False,False,True,flat,central
93865085,1300.0,25,3,3,2,100.0,0.0,True,False,False,True,False,False,False,False,flat,central
97929672,2000.0,17,1,5,3,135.0,0.0,True,False,False,True,True,False,False,False,flat,central
90284413,1140.0,27,1,4,2,97.0,0.0,True,False,False,True,False,False,False,False,flat,central
97897554,900.0,24,5,3,1,85.0,0.0,True,False,False,True,False,False,False,True,flat,central
97896832,1100.0,23,1,4,1,100.0,0.0,True,False,False,True,False,False,False,True,flat,central
97885118,899.0,10,6,4,1,90.0,0.0,True,False,False,True,False,False,False,False,flat,central
97878600,1140.0,27,1,4,2,115.0,0.0,True,False,False,True,False,False,False,False,flat,central
97859343,800.0,37,1,4,1,81.0,0.0,True,False,False,True,False,False,False,False,flat,central
97822536,530.0,19,3,3,1,75.0,0.0,True,False,False,True,True,True,False,True,flat,south
97810587,1140.0,26,1,4,2,97.0,0.0,True,False,False,True,False,False,False,True,flat,central
97801195,2000.0,15,1,5,3,135.0,0.0,True,False,False,True,True,False,False,False,flat,central
97782308,1200.0,14,4,1,2,138.0,0.0,True,False,False,True,False,False,False,False,penthouse,central
90293298,1250.0,20,3,4,2,120.0,0.0,True,False,False,True,False,False,False,True,flat,central
88686937,1300.0,65,0,7,4,250.0,0.0,False,True,True,False,False,False,False,False,chalet,west
93705185,2500.0,35,2,4,3,140.0,0.0,True,True,True,True,False,False,False,False,flat,south
97985013,700.0,38,1,3,2,110.0,0.0,True,True,True,True,False,False,False,True,flat,central
97982361,1500.0,18,1,4,2,120.0,0.0,True,False,False,True,False,False,False,False,flat,central
97982135,1100.0,18,8,3,2,110.0,0.0,True,True,True,True,False,False,False,False,flat,central
97974897,1100.0,19,9,2,2,97.0,0.0,True,True,True,True,True,False,False,False,flat,central
97960820,700.0,39,1,2,1,76.0,0.0,True,False,False,True,False,False,False,False,flat,central
97956774,700.0,24,4,3,2,80.0,0.0,True,False,False,True,False,False,False,True,flat,central
97954989,850.0,41,1,2,1,75.0,0.0,True,False,False,True,False,False,False,False,flat,central
97954670,2500.0,51,0,3,2,155.0,0.0,True,True,True,True,False,False,False,True,flat,central
97949520,1800.0,15,2,3,1,91.0,0.0,True,False,False,True,True,False,False,False,flat,central
97948570,850.0,27,4,2,1,92.0,0.0,True,False,False,True,False,False,False,True,flat,central
97924758,900.0,37,3,2,3,104.0,0.0,True,True,True,True,False,False,False,False,duplex,central
97924417,950.0,34,2,4,1,90.0,0.0,True,False,False,True,False,False,False,False,flat,central
97922292,950.0,34,8,3,2,109.0,80.0,True,True,False,True,False,False,False,False,duplex,central
97914535,650.0,26,2,2,1,73.0,0.0,True,True,True,True,False,False,False,False,flat,north
97879700,2500.0,26,1,2,2,90.0,0.0,True,False,False,True,False,False,False,False,flat,central
97851091,800.0,33,4,3,1,76.0,0.0,False,False,False,True,False,False,False,False,flat,central
40504630,400.0,23,1,4,2,125.0,0.0,True,False,False,True,False,False,False,False,flat,west
95218008,650.0,28,1,2,1,80.0,0.0,True,True,True,False,False,False,False,False,flat,west
96864140,650.0,22,2,3,2,132.0,0.0,True,True,True,True,False,False,False,False,flat,north
97820790,940.0,22,1,2,1,65.0,0.0,True,False,False,True,False,False,False,False,flat,central
97801414,1444.0,45,0,4,3,216.0,0.0,False,True,True,False,False,False,False,False,chalet,west
97799286,3000.0,53,0,3,2,155.0,0.0,False,True,True,False,False,False,False,False,chalet,north
93119324,800.0,26,4,1,1,50.0,0.0,False,False,False,False,False,False,False,False,flat,central
97715752,600.0,18,2,1,1,54.0,0.0,True,False,False,False,False,False,False,False,flat,west
97747397,960.0,30,1,2,1,90.0,0.0,True,False,False,True,False,False,False,False,flat,central
97698329,2500.0,32,0,4,2,124.0,0.0,False,False,False,False,False,False,False,False,chalet,north
97535432,950.0,46,3,4,2,180.0,0.0,True,True,True,True,False,False,False,False,duplex,south
97626274,590.0,25,0,3,1,138.0,0.0,False,False,False,False,False,False,False,False,chalet,west
97611269,795.0,30,3,3,2,109.0,0.0,True,False,False,True,False,False,False,True,flat,central
97597558,800.0,23,1,2,1,60.0,0.0,True,False,False,False,False,False,False,False,flat,central
97578683,850.0,21,5,3,2,130.0,0.0,True,False,False,True,False,False,False,False,flat,central
97540982,1000.0,32,1,4,2,100.0,0.0,True,False,False,True,False,False,False,False,flat,central
97526821,800.0,26,6,1,1,56.0,0.0,True,False,False,True,False,False,False,False,flat,central
37621679,1100.0,41,1,5,2,125.0,0.0,True,False,False,False,False,False,False,False,flat,central
97436275,2000.0,22,1,3,2,158.0,0.0,True,False,False,False,False,False,False,False,flat,central
90257859,1200.0,59,7,4,2,120.0,0.0,True,False,False,True,False,False,False,False,flat,central
96937404,735.0,14,1,3,2,125.0,0.0,False,False,False,True,True,False,False,False,flat,central
96759910,850.0,28,3,3,2,102.0,0.0,True,False,False,True,False,False,False,True,flat,central
96622945,2000.0,29,1,4,2,280.0,0.0,True,False,False,True,False,False,False,False,flat,central
91382154,3000.0,26,0,3,2,140.0,0.0,False,False,False,False,False,False,False,True,chalet,central
97986013,1200.0,12,7,4,2,170.0,0.0,True,False,False,True,False,False,False,False,flat,central
97963938,1150.0,29,8,3,2,147.6,0.0,True,False,False,True,False,False,False,True,flat,central
85356637,4000.0,24,0,5,4,457.0,0.0,False,True,True,False,False,False,False,False,chalet,central
97951630,850.0,21,4,3,1,79.0,0.0,True,False,False,False,False,False,False,False,flat,central
97955386,600.0,16,2,0,1,30.0,0.0,True,False,False,False,False,False,False,False,studio,west
26964118,1050.0,32,6,3,2,140.0,0.0,True,False,False,True,False,False,False,False,flat,central
97864522,2500.0,34,1,3,3,174.0,0.0,True,True,True,True,False,False,False,False,flat,central
97849529,1800.0,26,2,4,2,207.0,0.0,True,False,False,True,False,False,False,False,flat,central
97814893,850.0,34,2,4,2,124.0,0.0,True,False,False,True,False,False,False,True,flat,central
97812322,850.0,12,0,0,1,32.0,0.0,True,True,True,True,False,False,False,False,studio,central
97797736,720.0,31,1,4,2,99.0,0.0,True,False,False,True,False,False,False,False,flat,central
97793395,1100.0,16,0,3,3,171.0,0.0,False,True,True,False,False,False,False,False,chalet,west
97249683,920.0,21,2,1,1,70.0,0.0,True,False,False,False,False,False,False,True,duplex,central
90507194,1450.0,20,2,4,2,200.0,0.0,True,False,False,False,False,False,False,False,flat,central
90760437,2000.0,21,5,3,2,130.0,0.0,True,True,True,True,False,False,False,False,flat,central
97891650,2000.0,32,5,3,2,120.0,0.0,True,True,True,True,False,False,False,False,flat,central
97915633,1500.0,22,3,3,2,110.0,0.0,False,True,True,False,False,False,False,False,chalet,central
88654747,900.0,42,5,3,1,84.0,0.0,True,False,False,True,False,False,False,True,flat,central
96165595,900.0,28,2,2,1,70.0,0.0,True,False,False,False,False,False,False,False,flat,central
97610392,875.0,22,2,2,1,80.0,0.0,True,True,True,True,False,False,False,False,flat,central
97491477,800.0,23,1,3,2,100.0,0.0,True,False,False,True,False,False,False,False,flat,central
94127051,700.0,11,2,1,1,65.0,0.0,True,False,False,True,False,False,False,False,flat,north
88741398,1100.0,33,4,3,2,110.0,0.0,True,False,False,True,False,False,False,False,flat,central
98004983,1200.0,45,14,3,2,136.0,0.0,True,True,True,True,False,False,False,False,flat,central
97989309,750.0,20,4,3,1,77.0,0.0,True,False,False,True,False,False,False,False,flat,central
97958356,975.0,33,3,3,2,100.0,0.0,True,False,False,False,False,False,False,False,flat,central
97948968,1050.0,22,1,3,1,125.0,0.0,True,False,False,True,False,False,False,True,flat,central
97934252,1400.0,21,3,4,2,120.0,80.0,True,True,False,True,False,False,False,False,flat,central
97927922,670.0,24,8,1,1,50.0,0.0,True,True,True,True,False,False,False,False,flat,central
88424552,799.0,17,4,2,1,90.0,0.0,True,False,False,True,False,False,False,False,flat,central
97840549,1000.0,15,22,2,2,100.0,0.0,True,True,True,True,False,False,False,False,flat,central
97820321,600.0,18,0,3,1,120.0,0.0,True,False,False,True,True,False,False,False,flat,north
81296092,650.0,17,7,2,1,75.0,0.0,True,False,False,True,False,False,False,False,flat,central
97808849,775.0,14,5,1,1,80.0,0.0,True,False,False,True,False,False,False,True,flat,central
97786427,680.0,13,2,3,1,70.0,0.0,False,False,False,True,False,False,False,False,flat,central
97783746,1050.0,19,4,3,1,90.0,0.0,True,False,False,True,False,False,False,False,flat,central
96800105,2500.0,43,0,1,1,230.0,0.0,False,True,True,False,False,False,False,False,chalet,west
97674916,1200.0,22,2,2,2,80.0,0.0,True,False,False,False,False,False,False,True,flat,central
95508260,3500.0,35,0,5,4,329.0,0.0,False,True,True,False,False,False,False,False,chalet,north
97569830,2800.0,26,0,4,3,200.0,0.0,False,True,True,False,True,False,False,False,chalet,west
97545033,1990.0,27,1,2,1,77.0,0.0,True,False,False,True,False,False,False,True,flat,central
92479560,750.0,22,4,5,1,106.0,0.0,True,False,False,True,False,False,False,False,flat,central
97321426,650.0,25,1,4,2,156.0,0.0,True,False,False,False,True,False,False,False,flat,central
97269000,950.0,21,5,4,2,148.0,0.0,True,True,True,True,False,False,False,True,flat,central
97131733,920.0,20,2,1,1,60.0,0.0,True,False,False,False,False,False,False,True,duplex,central
85530951,750.0,9,4,2,1,70.0,0.0,False,False,False,True,False,False,False,False,flat,central
97967944,600.0,17,2,3,1,70.0,0.0,True,False,False,False,False,False,False,False,flat,central
97891801,825.0,11,8,2,1,75.0,0.0,False,False,False,True,True,False,False,False,flat,central
97788081,1900.0,40,3,3,2,120.0,0.0,True,False,False,True,False,False,False,False,flat,central
88734375,1390.0,7,4,3,2,110.0,100.0,True,True,False,True,True,False,False,False,flat,central
92520994,900.0,17,1,3,1,80.0,0.0,True,False,False,True,False,False,False,True,flat,central
97515708,1100.0,32,6,3,1,85.0,100.0,True,True,False,True,False,False,False,True,flat,central
96624818,1800.0,35,3,3,2,127.0,0.0,True,True,True,True,False,False,False,True,flat,central
97389958,1175.0,52,6,4,1,120.0,0.0,True,False,False,True,False,False,False,True,flat,central
97229762,920.0,15,2,1,1,70.0,0.0,True,False,False,False,False,False,False,True,flat,central
97024871,980.0,13,3,1,1,100.0,0.0,True,False,False,True,False,False,False,True,flat,central
96133946,700.0,10,1,1,1,60.0,0.0,True,True,True,False,False,False,False,True,flat,north
91207220,1450.0,23,2,1,1,76.0,0.0,True,True,True,True,False,False,False,True,flat,central
89998302,575.0,12,1,3,1,98.0,0.0,True,False,False,False,False,False,False,False,flat,central
81350194,800.0,19,1,1,1,45.0,0.0,True,False,False,True,False,False,False,False,flat,central
95145399,1200.0,13,4,4,2,160.0,0.0,True,False,False,True,False,False,False,False,flat,central
81930117,730.0,18,5,3,1,75.0,0.0,True,False,False,True,False,False,False,False,flat,central
97983449,800.0,11,7,4,2,126.0,0.0,True,False,False,True,False,False,False,False,flat,central
97949841,1000.0,35,9,3,2,119.0,0.0,True,False,False,True,False,False,False,True,flat,central
97829250,720.0,35,10,2,1,97.0,0.0,True,False,False,True,False,False,False,False,flat,central
87994082,800.0,36,3,2,1,80.0,0.0,True,False,False,True,False,False,False,False,flat,central
97794520,1800.0,16,2,5,3,195.0,0.0,True,False,False,True,False,False,False,False,flat,central
97786785,1000.0,22,4,3,2,102.0,0.0,True,False,False,True,False,False,False,False,flat,central
37097593,3500.0,21,0,5,3,250.0,0.0,False,True,True,False,False,False,False,False,chalet,west
97658343,1000.0,33,9,3,2,86.0,0.0,True,False,False,True,False,False,False,False,flat,central
97657586,950.0,21,3,4,2,140.0,0.0,True,True,True,True,False,False,False,True,duplex,central
96515397,3000.0,25,5,3,2,140.0,0.0,True,True,True,True,False,False,False,False,flat,central
90124347,1000.0,22,4,3,2,90.0,0.0,True,False,False,True,False,False,False,False,flat,central
38442292,800.0,21,3,2,1,70.0,0.0,True,True,True,True,False,False,False,False,flat,north
97341831,3200.0,33,0,5,3,230.0,0.0,False,True,True,False,False,False,False,False,chalet,west
94411329,2500.0,41,8,2,1,70.0,0.0,True,False,False,True,False,False,False,True,flat,south
95434044,950.0,39,2,4,2,103.0,0.0,True,False,False,True,False,False,False,False,flat,central
96901935,3500.0,33,0,4,4,524.0,0.0,False,True,True,False,False,False,False,False,chalet,west
96770575,1100.0,29,0,4,2,250.0,0.0,False,True,True,False,False,False,False,False,chalet,north
96526598,2100.0,29,8,2,2,75.0,0.0,True,True,True,True,False,False,False,True,flat,south
96470463,3500.0,77,0,5,3,202.0,0.0,False,True,True,False,False,False,False,False,chalet,west
96449167,2500.0,25,9,2,1,60.0,0.0,True,True,True,True,False,False,False,True,flat,south
590917,1000.0,20,6,3,2,114.0,0.0,True,False,False,True,False,False,False,False,flat,central
706708,825.0,16,1,3,2,102.0,0.0,True,False,False,True,False,False,False,False,flat,central
35563634,900.0,14,6,2,2,76.0,0.0,True,False,False,True,False,False,False,False,penthouse,central
98002074,750.0,11,3,3,1,72.0,0.0,True,False,False,False,False,False,False,False,flat,central
97994859,1100.0,38,3,3,2,90.0,0.0,True,False,False,True,False,False,False,True,flat,central
97985951,600.0,22,2,3,2,120.0,0.0,True,False,False,True,False,False,False,False,flat,west
97976756,600.0,21,3,3,1,90.0,0.0,True,False,False,True,False,False,False,False,flat,central
97976076,850.0,25,6,2,1,65.0,0.0,True,False,False,True,False,False,False,False,flat,central
97971236,1100.0,41,5,1,1,89.0,0.0,True,False,False,True,False,False,False,False,flat,central
89428005,900.0,26,2,4,1,92.0,0.0,True,False,False,False,False,False,False,False,flat,central
86967908,1050.0,71,10,4,1,125.0,0.0,True,False,False,True,False,False,False,False,penthouse,central
97944100,550.0,21,4,2,1,60.0,0.0,True,False,False,False,False,False,False,False,flat,central
97923428,850.0,39,2,4,2,130.0,0.0,True,False,False,True,False,False,False,False,flat,central
97923095,850.0,21,3,3,2,110.0,0.0,True,False,False,True,False,False,False,False,flat,central
97919451,900.0,33,3,2,1,94.0,0.0,True,True,True,True,False,False,False,False,flat,central
97873160,950.0,20,3,2,2,105.0,0.0,True,True,True,True,False,False,False,False,flat,central
97909828,1100.0,36,0,3,2,194.0,0.0,False,False,False,False,False,False,False,False,chalet,central
97898666,1000.0,26,3,3,2,121.0,0.0,True,False,False,True,False,False,False,False,flat,central
96622280,850.0,23,3,3,1,80.0,0.0,True,False,False,True,False,False,False,False,flat,central
94492471,1800.0,28,0,3,1,100.0,0.0,False,True,True,False,False,False,False,False,chalet,west
97795812,800.0,25,3,3,2,112.0,0.0,True,True,True,True,False,False,False,False,flat,central
94821695,900.0,30,2,4,2,112.0,0.0,True,False,False,True,False,False,False,False,flat,central
93118202,1300.0,32,6,4,2,105.0,0.0,True,False,False,True,False,False,False,False,flat,central
95523394,800.0,35,5,3,1,84.0,0.0,True,False,False,True,False,False,False,True,flat,central
